run_id,species,ratio,r_ng_bt_production,r_ng_dm,lag_mode,lag_h,initial_condition,initial_ng,initial_bt,extinction_mode,hard_extinction,cycle,cycle_start_ng,cycle_start_bt,cycle_end_ng,cycle_end_bt,next_start_ng,next_start_bt,cycle_map_residual_log10,converged_last_n,final_ng_above_threshold,final_bt_above_threshold,final_survival_class
2620,Eu.c,0.1151395399326447,0.9001135724761544,0.10363866262203365,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013045087297349116,0.0019129751283131977,0.26090174594698223,0.3825950256626393,0.0013045087297349112,0.0019129751283131966,4.440892098500626e-16,True,True,True,coexistence
2621,Eu.c,0.1151395399326447,0.9001135724761544,0.10363866262203365,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013045087297349116,0.0019129751283131977,0.26090174594698223,0.3825950256626393,0.0013045087297349112,0.0019129751283131966,4.440892098500626e-16,True,True,True,coexistence
2622,Eu.c,0.1151395399326447,0.9001135724761544,0.10363866262203365,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013045087297349116,0.0019129751283131977,0.26090174594698223,0.3825950256626393,0.0013045087297349112,0.0019129751283131966,4.440892098500626e-16,True,True,True,coexistence
2623,Eu.c,0.1151395399326447,0.9001135724761544,0.10363866262203365,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013045087297349116,0.0019129751283131977,0.26090174594698223,0.3825950256626393,0.0013045087297349112,0.0019129751283131966,4.440892098500626e-16,True,True,True,coexistence
2624,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001349599482084313,0.001908353980238584,0.2699198964168625,0.38167079604771675,0.0013495994820843125,0.0019083539802385837,0.0,True,True,True,coexistence
2625,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.001349599482084313,0.001908353980238584,0.2699198964168625,0.38167079604771675,0.0013495994820843125,0.0019083539802385837,0.0,True,True,True,coexistence
2626,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001349599482084313,0.001908353980238584,0.2699198964168625,0.38167079604771675,0.0013495994820843125,0.0019083539802385837,0.0,True,True,True,coexistence
2627,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001349599482084313,0.001908353980238584,0.2699198964168625,0.38167079604771675,0.0013495994820843125,0.0019083539802385837,0.0,True,True,True,coexistence
2628,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013045411900432056,0.0019129690634668056,0.260908238008641,0.3825938126933612,0.001304541190043205,0.0019129690634668059,4.440892098500626e-16,True,True,True,coexistence
2629,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013045411900432056,0.0019129690634668056,0.260908238008641,0.3825938126933612,0.001304541190043205,0.0019129690634668059,4.440892098500626e-16,True,True,True,coexistence
2630,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013045411900432056,0.0019129690634668056,0.260908238008641,0.3825938126933612,0.001304541190043205,0.0019129690634668059,4.440892098500626e-16,True,True,True,coexistence
2631,Eu.c,0.12648552168552957,0.9001135724761544,0.11385133479087212,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013045411900432056,0.0019129690634668056,0.260908238008641,0.3825938126933612,0.001304541190043205,0.0019129690634668059,4.440892098500626e-16,True,True,True,coexistence
2632,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013501953210653065,0.001907767400625622,0.27003906421306123,0.3815534801251244,0.001350195321065306,0.001907767400625622,0.0,True,True,True,coexistence
2633,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013501953210653065,0.001907767400625622,0.27003906421306123,0.3815534801251244,0.001350195321065306,0.001907767400625622,0.0,True,True,True,coexistence
2634,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013501953210653065,0.001907767400625622,0.27003906421306123,0.3815534801251244,0.001350195321065306,0.001907767400625622,0.0,True,True,True,coexistence
2635,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013501953210653065,0.001907767400625622,0.27003906421306123,0.3815534801251244,0.001350195321065306,0.001907767400625622,0.0,True,True,True,coexistence
2636,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013045768290606316,0.0019129623971268135,0.2609153658121263,0.3825924794253626,0.0013045768290606316,0.001912962397126813,0.0,True,True,True,coexistence
2637,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013045768290606316,0.0019129623971268135,0.2609153658121263,0.3825924794253626,0.0013045768290606316,0.001912962397126813,0.0,True,True,True,coexistence
2638,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013045768290606316,0.0019129623971268135,0.2609153658121263,0.3825924794253626,0.0013045768290606316,0.001912962397126813,0.0,True,True,True,coexistence
2639,Eu.c,0.13894954943731375,0.9001135724761544,0.12507037533797252,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013045768290606316,0.0019129623971268135,0.2609153658121263,0.3825924794253626,0.0013045768290606316,0.001912962397126813,0.0,True,True,True,coexistence
2640,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013508466544977038,0.0019070925202232562,0.27016933089954065,0.3814185040446515,0.0013508466544977032,0.0019070925202232575,4.440892098500626e-16,True,True,True,coexistence
2641,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013508466544977038,0.0019070925202232562,0.27016933089954065,0.3814185040446515,0.0013508466544977032,0.0019070925202232575,4.440892098500626e-16,True,True,True,coexistence
2642,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013508466544977038,0.0019070925202232562,0.27016933089954065,0.3814185040446515,0.0013508466544977032,0.0019070925202232575,4.440892098500626e-16,True,True,True,coexistence
2643,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013508466544977038,0.0019070925202232562,0.27016933089954065,0.3814185040446515,0.0013508466544977032,0.0019070925202232575,4.440892098500626e-16,True,True,True,coexistence
2644,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013046159559090243,0.0019129550692225902,0.2609231911818049,0.382591013844518,0.0013046159559090245,0.00191295506922259,0.0,True,True,True,coexistence
2645,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013046159559090243,0.0019129550692225902,0.2609231911818049,0.382591013844518,0.0013046159559090245,0.00191295506922259,0.0,True,True,True,coexistence
2646,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013046159559090243,0.0019129550692225902,0.2609231911818049,0.382591013844518,0.0013046159559090245,0.00191295506922259,0.0,True,True,True,coexistence
2647,Eu.c,0.15264179671752334,0.9001135724761544,0.13739495295258888,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013046159559090243,0.0019129550692225902,0.2609231911818049,0.382591013844518,0.0013046159559090245,0.00191295506922259,0.0,True,True,True,coexistence
2648,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013515597292264989,0.001906312614345128,0.2703119458452999,0.38126252286902584,0.0013515597292264995,0.0019063126143451293,4.440892098500626e-16,True,True,True,coexistence
2649,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013515597292264989,0.001906312614345128,0.2703119458452999,0.38126252286902584,0.0013515597292264995,0.0019063126143451293,4.440892098500626e-16,True,True,True,coexistence
2650,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013515597292264989,0.001906312614345128,0.2703119458452999,0.38126252286902584,0.0013515597292264995,0.0019063126143451293,4.440892098500626e-16,True,True,True,coexistence
2651,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013515597292264989,0.001906312614345128,0.2703119458452999,0.38126252286902584,0.0013515597292264995,0.0019063126143451293,4.440892098500626e-16,True,True,True,coexistence
2652,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013046589093266934,0.0019129470135985215,0.2609317818653386,0.3825894027197044,0.0013046589093266931,0.001912947013598522,0.0,True,True,True,coexistence
2653,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013046589093266934,0.0019129470135985215,0.2609317818653386,0.3825894027197044,0.0013046589093266931,0.001912947013598522,0.0,True,True,True,coexistence
2654,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013046589093266934,0.0019129470135985215,0.2609317818653386,0.3825894027197044,0.0013046589093266931,0.001912947013598522,0.0,True,True,True,coexistence
2655,Eu.c,0.16768329368110074,0.9001135724761544,0.15093400851986377,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013046589093266934,0.0019129470135985215,0.2609317818653386,0.3825894027197044,0.0013046589093266931,0.001912947013598522,0.0,True,True,True,coexistence
2656,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013523420390961932,0.0019054069833318544,0.2704684078192385,0.38108139666637086,0.0013523420390961923,0.0019054069833318544,0.0,True,True,True,coexistence
2657,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013523420390961932,0.0019054069833318544,0.2704684078192385,0.38108139666637086,0.0013523420390961923,0.0019054069833318544,0.0,True,True,True,coexistence
2658,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013523420390961932,0.0019054069833318544,0.2704684078192385,0.38108139666637086,0.0013523420390961923,0.0019054069833318544,0.0,True,True,True,coexistence
2659,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013523420390961932,0.0019054069833318544,0.2704684078192385,0.38108139666637086,0.0013523420390961923,0.0019054069833318544,0.0,True,True,True,coexistence
2660,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013047060604139892,0.001912938157380003,0.26094121208279775,0.38258763147600033,0.0013047060604139888,0.0019129381573800017,4.440892098500626e-16,True,True,True,coexistence
2661,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013047060604139892,0.001912938157380003,0.26094121208279775,0.38258763147600033,0.0013047060604139888,0.0019129381573800017,4.440892098500626e-16,True,True,True,coexistence
2662,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013047060604139892,0.001912938157380003,0.26094121208279775,0.38258763147600033,0.0013047060604139888,0.0019129381573800017,4.440892098500626e-16,True,True,True,coexistence
2663,Eu.c,0.18420699693267154,0.9001135724761544,0.16580721808417098,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013047060604139892,0.001912938157380003,0.26094121208279775,0.38258763147600033,0.0013047060604139888,0.0019129381573800017,4.440892098500626e-16,True,True,True,coexistence
2664,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013532027375424303,0.001904349805037762,0.2706405475084861,0.3808699610075524,0.0013532027375424305,0.001904349805037762,0.0,True,True,True,coexistence
2665,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013532027375424303,0.001904349805037762,0.2706405475084861,0.3808699610075524,0.0013532027375424305,0.001904349805037762,0.0,True,True,True,coexistence
2666,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013532027375424303,0.001904349805037762,0.2706405475084861,0.3808699610075524,0.0013532027375424305,0.001904349805037762,0.0,True,True,True,coexistence
2667,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013532027375424303,0.001904349805037762,0.2706405475084861,0.3808699610075524,0.0013532027375424305,0.001904349805037762,0.0,True,True,True,coexistence
2668,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013047578156143013,0.0019129284202698946,0.26095156312286033,0.38258568405397886,0.0013047578156143017,0.0019129284202698943,0.0,True,True,True,coexistence
2669,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013047578156143013,0.0019129284202698946,0.26095156312286033,0.38258568405397886,0.0013047578156143017,0.0019129284202698943,0.0,True,True,True,coexistence
2670,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013047578156143013,0.0019129284202698946,0.26095156312286033,0.38258568405397886,0.0013047578156143017,0.0019129284202698943,0.0,True,True,True,coexistence
2671,Eu.c,0.20235896477251566,0.9001135724761544,0.18214605070396536,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013047578156143013,0.0019129284202698946,0.26095156312286033,0.38258568405397886,0.0013047578156143017,0.0019129284202698943,0.0,True,True,True,coexistence
2672,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001354153208818827,0.001903108597278761,0.27083064176376537,0.38062171945575224,0.001354153208818827,0.001903108597278761,0.0,True,True,True,coexistence
2673,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.001354153208818827,0.001903108597278761,0.27083064176376537,0.38062171945575224,0.001354153208818827,0.001903108597278761,0.0,True,True,True,coexistence
2674,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001354153208818827,0.001903108597278761,0.27083064176376537,0.38062171945575224,0.001354153208818827,0.001903108597278761,0.0,True,True,True,coexistence
2675,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001354153208818827,0.001903108597278761,0.27083064176376537,0.38062171945575224,0.001354153208818827,0.001903108597278761,0.0,True,True,True,coexistence
2676,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001304814619946436,0.0019129177137669111,0.2609629239892874,0.3825835427533822,0.001304814619946437,0.001912917713766911,0.0,True,True,True,coexistence
2677,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.001304814619946436,0.0019129177137669111,0.2609629239892874,0.3825835427533822,0.001304814619946437,0.001912917713766911,0.0,True,True,True,coexistence
2678,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001304814619946436,0.0019129177137669111,0.2609629239892874,0.3825835427533822,0.001304814619946437,0.001912917713766911,0.0,True,True,True,coexistence
2679,Eu.c,0.22229964825261944,0.9001135724761544,0.2000949305488578,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001304814619946436,0.0019129177137669111,0.2609629239892874,0.3825835427533822,0.001304814619946437,0.001912917713766911,0.0,True,True,True,coexistence
2680,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013552078618270728,0.0019016421374032188,0.2710415723654147,0.3803284274806438,0.0013552078618270734,0.001901642137403219,4.440892098500626e-16,True,True,True,coexistence
2681,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013552078618270728,0.0019016421374032188,0.2710415723654147,0.3803284274806438,0.0013552078618270734,0.001901642137403219,4.440892098500626e-16,True,True,True,coexistence
2682,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013552078618270728,0.0019016421374032188,0.2710415723654147,0.3803284274806438,0.0013552078618270734,0.001901642137403219,4.440892098500626e-16,True,True,True,coexistence
2683,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013552078618270728,0.0019016421374032188,0.2710415723654147,0.3803284274806438,0.0013552078618270734,0.001901642137403219,4.440892098500626e-16,True,True,True,coexistence
2684,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013048769605048904,0.0019129059402966733,0.2609753921009781,0.3825811880593346,0.0013048769605048904,0.001912905940296673,4.440892098500626e-16,True,True,True,coexistence
2685,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013048769605048904,0.0019129059402966733,0.2609753921009781,0.3825811880593346,0.0013048769605048904,0.001912905940296673,4.440892098500626e-16,True,True,True,coexistence
2686,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013048769605048904,0.0019129059402966733,0.2609753921009781,0.3825811880593346,0.0013048769605048904,0.001912905940296673,4.440892098500626e-16,True,True,True,coexistence
2687,Eu.c,0.2442053094548651,0.9001135724761544,0.21981251351106343,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013048769605048904,0.0019129059402966733,0.2609753921009781,0.3825811880593346,0.0013048769605048904,0.001912905940296673,4.440892098500626e-16,True,True,True,coexistence
2688,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001356385238296435,0.0018998976181023148,0.27127704765928706,0.3799795236204629,0.0013563852382964354,0.0018998976181023143,0.0,True,True,True,coexistence
2689,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.001356385238296435,0.0018998976181023148,0.27127704765928706,0.3799795236204629,0.0013563852382964354,0.0018998976181023143,0.0,True,True,True,coexistence
2690,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001356385238296435,0.0018998976181023148,0.27127704765928706,0.3799795236204629,0.0013563852382964354,0.0018998976181023143,0.0,True,True,True,coexistence
2691,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001356385238296435,0.0018998976181023148,0.27127704765928706,0.3799795236204629,0.0013563852382964354,0.0018998976181023143,0.0,True,True,True,coexistence
2692,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013049453702440724,0.0019128929922444737,0.26098907404881416,0.3825785984488947,0.0013049453702440707,0.0019128929922444735,4.440892098500626e-16,True,True,True,coexistence
2693,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013049453702440724,0.0019128929922444737,0.26098907404881416,0.3825785984488947,0.0013049453702440707,0.0019128929922444735,4.440892098500626e-16,True,True,True,coexistence
2694,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013049453702440724,0.0019128929922444737,0.26098907404881416,0.3825785984488947,0.0013049453702440707,0.0019128929922444735,4.440892098500626e-16,True,True,True,coexistence
2695,Eu.c,0.2682695795279725,0.9001135724761544,0.24147308961559913,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013049453702440724,0.0019128929922444737,0.26098907404881416,0.3825785984488947,0.0013049453702440707,0.0019128929922444735,4.440892098500626e-16,True,True,True,coexistence
2696,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001357709568362187,0.0018978067164855154,0.27154191367243735,0.37956134329710306,0.0013577095683621867,0.0018978067164855154,4.440892098500626e-16,True,True,True,coexistence
2697,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.001357709568362187,0.0018978067164855154,0.27154191367243735,0.37956134329710306,0.0013577095683621867,0.0018978067164855154,4.440892098500626e-16,True,True,True,coexistence
2698,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001357709568362187,0.0018978067164855154,0.27154191367243735,0.37956134329710306,0.0013577095683621867,0.0018978067164855154,4.440892098500626e-16,True,True,True,coexistence
2699,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001357709568362187,0.0018978067164855154,0.27154191367243735,0.37956134329710306,0.0013577095683621867,0.0018978067164855154,4.440892098500626e-16,True,True,True,coexistence
2700,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013050204320623673,0.0019128787508774473,0.2610040864124738,0.3825757501754895,0.001305020432062369,0.0019128787508774475,8.881784197001252e-16,True,True,True,coexistence
2701,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013050204320623673,0.0019128787508774473,0.2610040864124738,0.3825757501754895,0.001305020432062369,0.0019128787508774475,8.881784197001252e-16,True,True,True,coexistence
2702,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013050204320623673,0.0019128787508774473,0.2610040864124738,0.3825757501754895,0.001305020432062369,0.0019128787508774475,8.881784197001252e-16,True,True,True,coexistence
2703,Eu.c,0.29470517025518095,0.9001135724761544,0.2652681236255842,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013050204320623673,0.0019128787508774473,0.2610040864124738,0.3825757501754895,0.001305020432062369,0.0019128787508774475,8.881784197001252e-16,True,True,True,coexistence
2704,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013592129689124664,0.0018952800983255103,0.2718425937824934,0.37905601966510205,0.001359212968912467,0.0018952800983255103,0.0,True,True,True,coexistence
2705,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013592129689124664,0.0018952800983255103,0.2718425937824934,0.37905601966510205,0.001359212968912467,0.0018952800983255103,0.0,True,True,True,coexistence
2706,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013592129689124664,0.0018952800983255103,0.2718425937824934,0.37905601966510205,0.001359212968912467,0.0018952800983255103,0.0,True,True,True,coexistence
2707,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013592129689124664,0.0018952800983255103,0.2718425937824934,0.37905601966510205,0.001359212968912467,0.0018952800983255103,0.0,True,True,True,coexistence
2708,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,on,12.9,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013051027832011182,0.0019128630851423395,0.2610205566402235,0.3825726170284679,0.0013051027832011175,0.0019128630851423395,4.440892098500626e-16,True,True,True,coexistence
2709,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,on,12.9,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013051027832011182,0.0019128630851423395,0.2610205566402235,0.3825726170284679,0.0013051027832011175,0.0019128630851423395,4.440892098500626e-16,True,True,True,coexistence
2710,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,on,12.9,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0013051027832011182,0.0019128630851423395,0.2610205566402235,0.3825726170284679,0.0013051027832011175,0.0019128630851423395,4.440892098500626e-16,True,True,True,coexistence
2711,Eu.c,0.32374575428176433,0.9001135724761544,0.29140794746054616,on,12.9,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0013051027832011182,0.0019128630851423395,0.2610205566402235,0.3825726170284679,0.0013051027832011175,0.0019128630851423395,4.440892098500626e-16,True,True,True,coexistence
2712,Eu.c,0.35564803062231287,0.9001135724761544,0.3201236193875588,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0013609385755604417,0.0018921996405027995,0.2721877151120882,0.37843992810055965,0.0013609385755604412,0.0018921996405027982,0.0,True,True,True,coexistence
2713,Eu.c,0.35564803062231287,0.9001135724761544,0.3201236193875588,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0013609385755604417,0.0018921996405027995,0.2721877151120882,0.37843992810055965,0.0013609385755604412,0.0018921996405027982,0.0,True,True,True,coexistence
